CUST_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,AGE_BKT,SCR,HOLDING_PERIOD,ACC_TYPE,ACC_OP_DATE,LEN_OF_RLTN_IN_MNTH,NO_OF_L_CR_TXNS,NO_OF_L_DR_TXNS,TOT_NO_OF_L_TXNS,NO_OF_BR_CSH_WDL_DR_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_NET_DR_TXNS,NO_OF_MOB_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_BR_CSH_WDL_DR,AMT_CHQ_DR,AMT_NET_DR,AMT_MOB_DR,AMT_L_DR,FLG_HAS_ANY_CHGS,AMT_OTH_BK_ATM_USG_CHGS,AMT_MIN_BAL_NMC_CHGS,NO_OF_IW_CHQ_BNC_TXNS,NO_OF_OW_CHQ_BNC_TXNS,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CSH_WDL_TXN,AVG_AMT_PER_CHQ_TXN,AVG_AMT_PER_NET_TXN,AVG_AMT_PER_MOB_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN,random
C7275,0,32,F,1948576.37,SENP,31-35,306,27,SA,11/18/1999,210,3,3,6,1,1,0,1,0,0,6400,483430,0,0,80934,570764,0,0,0,0,0,6400,483430,0,0,80934,1,1,0.460649991
C16591,0,44,F,21646.31,SENP,41-45,381,7,SA,5/31/2001,192,11,6,17,1,1,0,0,4,0,10800,506070,33500,0,0,550370,0,0,0,0,0,10800,506070,8375,0,0,1,0,0.460911866
C11395,0,46,M,98497.4,PROF,46-50,254,24,SA,10/01/2014,32,10,1,11,0,0,0,0,1,0,0,0,78650,0,0,78650,0,0,0,0,0,0,0,78650,0,0,1,1,0.461133511
C9952,0,53,F,169795.64,SENP,>50,285,19,SA,11/13/1999,211,6,5,11,1,1,1,0,2,0,14300,997850,11670,390819,0,1414639,0,0,0,0,0,14300,997850,5835,390819,0,1,0,0.461180231
C3924,0,34,M,465164.96,SAL,31-35,808,31,SA,11/17/1999,211,18,1,19,0,1,0,0,0,0,12100,0,0,0,0,12100,0,0,0,0,0,12100,0,0,0,0,1,1,0.461488885
C647,0,42,F,216079.69,SENP,41-45,796,24,SA,05/05/1999,217,10,3,13,1,0,1,1,0,0,0,540280,0,365214,198098,1103592,0,0,0,0,0,0,540280,0,365214,198098,0,0,0.461755199
C5821,0,21,F,345083.73,SENP,<25,321,14,SA,06/01/2011,72,18,14,32,4,2,3,1,4,1,10100,651210,79090,945037,155148,1840585,0,0,0,0,0,5050,162802.5,19772.5,315012.33,155148,1,1,0.461869133
C17304,0,44,F,80844.01,SENP,41-45,708,4,SA,4/23/2003,169,10,6,16,3,1,1,0,1,0,1900,106130,0,902636,0,1010666,0,0,0,0,0,1900,35376.67,0,902636,0,1,0,0.462592044
C13813,0,46,M,309383.2,PROF,46-50,339,3,SA,01/02/2006,137,12,6,18,3,1,1,0,1,1,19400,270740,0,422100,0,712240,0,0,0,0,0,19400,90246.67,0,422100,0,1,1,0.462627063
C1998,0,21,F,65696.38,SENP,<25,386,10,CA,11/25/2008,102,20,26,46,10,3,7,2,4,0,31400,878020,46400,493466,3874,1453160,0,0,0,0,0,10466.67,87802,11600,70495.14,1937,1,1,0.462690787
C12260,1,25,M,1515274.62,SELF-EMP,<25,277,10,SA,10/28/2002,175,1,1,2,1,0,0,0,0,0,0,520760,0,0,0,520760,0,0,0,0,0,0,520760,0,0,0,1,0,0.462968318
C13166,1,22,M,971583.12,SELF-EMP,<25,501,18,SA,2/25/2014,39,4,3,7,1,0,0,0,2,0,0,570140,70080,0,0,640220,0,0,0,1,0,0,570140,35040,0,0,1,0,0.463141526
C4402,0,51,M,165885.31,SENP,>50,172,25,SA,8/19/2005,141,14,4,18,4,0,0,0,0,1,0,946410,0,0,0,946410,0,0,0,0,0,0,236602.5,0,0,0,1,1,0.463243407
C3323,0,45,F,53156.83,SENP,41-45,384,25,SA,8/25/2005,141,4,1,5,0,0,1,0,0,0,0,0,0,382150,0,382150,0,0,0,0,0,0,0,0,382150,0,1,1,0.463257428
C1940,0,33,M,5608.72,SAL,31-35,207,20,SA,9/20/2005,140,5,6,11,1,1,0,0,4,0,12100,950780,60360,0,0,1023240,0,0,0,0,0,12100,950780,15090,0,0,1,0,0.463727703
C16352,1,34,F,1136890.47,SENP,31-35,572,1,SA,10/05/2009,92,8,5,13,1,1,1,0,2,0,16800,104780,88770,448454,0,658804,0,0,0,0,0,16800,104780,44385,448454,0,1,0,0.464413145
C6526,0,35,M,415246.26,PROF,31-35,546,26,SA,07/05/2013,47,2,1,3,1,0,0,0,0,0,0,799450,0,0,0,799450,0,0,0,0,0,0,799450,0,0,0,0,1,0.464440139
C2588,0,24,M,1734391.63,PROF,<25,813,23,SA,6/29/2003,167,2,4,6,3,1,0,0,0,0,10800,852000,0,0,0,862800,0,0,0,0,0,10800,284000,0,0,0,1,0,0.464918727
C15196,0,43,M,1422387.64,PROF,41-45,203,9,SA,4/13/2007,122,9,5,14,1,1,1,0,2,0,1600,691860,87190,288489,0,1069139,0,0,0,0,0,1600,691860,43595,288489,0,0,1,0.465173611
C10932,0,31,M,2357214.75,SAL,31-35,154,22,SA,1/16/2012,65,7,2,9,0,0,2,0,0,1,0,0,0,139999,0,139999,0,0,0,0,0,0,0,0,69999.5,0,1,0,0.465409814
C4147,0,38,F,18846.19,SAL,36-40,685,25,SA,5/19/2012,60,10,1,11,1,0,0,0,0,0,0,783320,0,0,0,783320,0,0,0,0,0,0,783320,0,0,0,1,0,0.466010699
C1285,0,51,F,819970.75,SENP,>50,464,17,SA,2/15/2009,100,4,3,7,2,0,0,0,1,0,0,555960,0,0,0,555960,0,0,0,0,0,0,277980,0,0,0,1,1,0.466354948
C16585,0,40,F,299716.16,SENP,36-40,530,3,CA,1/14/2007,125,19,25,44,10,3,8,2,2,0,33000,899200,83980,733182,178354,1927716,0,0,0,0,0,11000,89920,41990,91647.75,89177,1,0,0.466698623
C15263,1,29,M,287367.33,PROF,26-30,969,1,CA,07/08/2010,83,16,21,37,8,2,6,1,4,0,35800,858860,651540,774606,169832,2490638,0,0,0,0,0,17900,107357.5,162885,129101,169832,1,0,0.468354622
C18463,0,39,M,185421.91,SENP,36-40,137,4,SA,08/09/2005,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.468447236
C15000,0,37,M,1579808.56,PROF,36-40,276,8,SA,10/27/2005,139,9,5,14,0,1,0,0,4,1,11100,0,62930,0,0,74030,0,0,0,0,0,11100,0,15732.5,0,0,1,1,0.468546231
C449,0,33,F,32648.03,SELF-EMP,31-35,371,28,SA,11/27/2008,102,6,3,9,0,3,0,0,0,0,31500,0,0,0,0,31500,1,0,0,0,0,10500,0,0,0,0,0,1,0.468584445
C17170,0,40,M,1456595.47,PROF,36-40,162,1,CA,4/19/2010,85,23,30,53,11,3,9,2,5,0,34100,904540,454820,569495,79503,2042458,0,0,0,0,0,11366.67,82230.91,90964,63277.22,39751.5,1,0,0.468651258
C16224,0,46,M,3373102.45,PROF,46-50,130,4,SA,03/12/2004,159,6,5,11,0,1,0,0,4,1,9400,0,30050,0,0,39450,0,0,0,0,0,9400,0,7512.5,0,0,1,0,0.468799488
C19968,0,39,M,0,PROF,36-40,361,1,SA,05/10/2010,85,13,7,20,4,1,1,0,1,1,6100,313250,0,625037,0,944387,1,0,170,0,0,6100,78312.5,0,625037,0,1,0,0.469095921
C15244,0,27,M,13424.72,SAL,26-30,146,6,CA,10/20/2010,79,27,25,52,4,3,8,2,8,1,39600,436680,840200,925124,165069,2406673,0,0,0,0,0,13200,109170,105025,115640.5,82534.5,1,1,0.469465939
C7735,0,52,M,1352645.05,PROF,>50,184,20,SA,02/11/2004,160,8,6,14,1,1,0,0,4,0,1200,60430,41800,0,0,103430,0,0,0,0,1,1200,60430,10450,0,0,1,0,0.4695253
C11882,0,50,F,77371.8,SENP,46-50,224,24,CA,12/12/1999,210,3,3,6,2,1,0,0,0,0,13600,856850,0,0,0,870450,0,0,0,0,0,13600,428425,0,0,0,1,1,0.469587585
C954,0,29,M,152760.62,SELF-EMP,26-30,208,14,SA,01/02/2003,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.469603207
C16465,0,49,M,527180.98,PROF,46-50,342,9,SA,4/22/2012,61,10,5,15,1,1,1,0,2,0,11900,569410,95830,299613,0,976753,0,0,0,0,0,11900,569410,47915,299613,0,1,0,0.469636777
C9521,0,36,F,439069.48,SENP,36-40,518,19,SA,3/26/2002,182,4,3,7,1,0,0,0,2,0,0,548320,74470,0,0,622790,0,0,0,0,0,0,548320,37235,0,0,1,0,0.469640883
C14446,0,47,F,2427204.83,PROF,46-50,255,5,SA,12/04/2007,114,10,5,15,1,1,1,0,2,1,6400,840240,34250,660000,0,1540890,0,0,0,0,0,6400,840240,17125,660000,0,1,1,0.470417283
C11372,0,44,M,332104.45,SELF-EMP,41-45,376,28,SA,6/23/2005,143,0,3,3,1,0,2,0,0,1,0,552850,0,902275,0,1455125,0,0,0,0,0,0,552850,0,451137.5,0,1,1,0.470570785
C8920,0,45,M,76523.21,PROF,41-45,441,20,SA,02/01/2008,112,4,6,10,2,1,1,0,2,0,15100,228080,38280,307217,0,588677,0,0,0,1,0,15100,114040,19140,307217,0,1,1,0.470655394
C18825,0,21,F,106255.84,SENP,<25,442,2,SA,09/01/2001,189,17,14,31,5,2,4,1,2,0,41100,567870,17910,881456,30818,1539154,1,0,0,0,1,20550,113574,8955,220364,30818,1,1,0.470723514
C18944,0,45,M,217784.87,PROF,41-45,312,8,CA,4/29/2004,157,26,24,50,6,3,7,1,7,0,12100,875220,939080,522770,92835,2442005,1,0,0,0,1,4033.33,145870,134154.29,74681.43,92835,1,1,0.470801058
C10216,0,26,M,54071.31,SAL,26-30,883,29,SA,6/18/2002,179,18,1,19,0,1,0,0,0,0,6500,0,0,0,0,6500,0,0,0,0,0,6500,0,0,0,0,0,0,0.471061589
C17818,1,53,M,686380.61,SENP,>50,735,8,CA,6/30/2002,179,21,27,48,4,3,8,2,10,0,13100,797060,4592450,659532,178055,6240197,0,0,0,0,0,4366.67,199265,459245,82441.5,89027.5,1,0,0.471106043
C8170,0,47,M,66597.55,SELF-EMP,46-50,849,26,SA,11/28/2008,102,7,1,8,0,1,0,0,0,0,10300,0,0,0,0,10300,0,0,0,0,0,10300,0,0,0,0,1,0,0.471377223
C4773,0,29,M,147755.81,SAL,26-30,489,23,SA,05/09/2009,97,5,3,8,2,1,0,0,0,0,17000,180120,0,0,0,197120,0,0,0,0,0,17000,90060,0,0,0,0,1,0.471770356
C2601,0,53,M,85666.22,SAL,>50,356,14,SA,5/31/2013,48,10,6,16,2,1,1,0,2,1,11500,54480,67050,944081,0,1077111,0,0,0,0,0,11500,27240,33525,944081,0,1,0,0.471922835
C10244,0,33,M,42087.66,SAL,31-35,295,13,SA,1/24/2002,184,9,5,14,1,1,1,0,2,0,12800,292770,19660,261131,0,586361,0,0,0,0,0,12800,292770,9830,261131,0,0,1,0.472981197
C11183,0,29,F,777039.54,SENP,26-30,849,18,CA,2/28/2008,111,16,21,37,8,2,6,1,4,0,16300,869400,808250,25921,176614,1896485,0,0,0,0,0,8150,108675,202062.5,4320.17,176614,1,0,0.473434735
C19543,0,32,F,2479306.92,SENP,31-35,659,3,CA,11/15/2000,199,6,6,12,1,1,0,0,4,0,6800,258470,23980,0,0,289250,1,0,0,1,0,6800,258470,5995,0,0,1,1,0.473540744
C10202,0,34,M,82137.49,PROF,31-35,738,17,SA,1/21/2012,64,8,6,14,2,1,1,0,2,0,1500,401080,93070,1883,0,497533,0,0,0,0,0,1500,200540,46535,1883,0,1,1,0.473687933
C6185,0,42,M,71961.54,PROF,41-45,386,26,SA,7/29/2005,142,7,2,9,0,1,0,0,1,1,400,0,56530,0,0,56930,0,0,0,0,0,400,0,56530,0,0,1,1,0.473870063
C14617,0,37,M,192985.84,SAL,36-40,430,1,SA,10/27/1999,211,17,14,31,0,2,4,1,7,0,29600,0,827190,858011,64441,1779242,0,0,0,0,0,14800,0,118170,214502.75,64441,1,1,0.474322787
C2992,0,47,M,945310.05,PROF,46-50,449,13,CA,05/09/2010,85,32,19,51,4,2,6,1,6,1,17200,300930,693610,627237,73864,1712841,0,0,0,0,0,8600,75232.5,115601.67,104539.5,73864,1,1,0.474591473
C2411,0,45,M,2705875.31,PROF,41-45,140,14,SA,03/08/2012,63,10,5,15,1,1,1,0,2,0,7800,790510,91580,760787,0,1650677,0,0,0,1,0,7800,790510,45790,760787,0,1,0,0.474719994
C16516,0,27,F,468907.83,PROF,26-30,520,3,SA,11/11/2003,163,4,3,7,2,0,0,0,1,0,0,567850,0,0,0,567850,0,0,0,0,0,0,283925,0,0,0,1,0,0.474737657
C11650,0,50,M,64594.55,SAL,46-50,509,12,CA,10/15/2004,152,12,14,26,0,2,4,1,7,1,26900,0,120830,59912,6107,213749,0,0,0,0,0,13450,0,17261.43,14978,6107,1,0,0.475035447
C15159,0,31,M,1151804.93,PROF,31-35,501,5,SA,02/01/2004,160,8,6,14,1,1,0,0,4,1,12800,302450,72970,0,0,388220,0,0,0,0,0,12800,302450,18242.5,0,0,1,0,0.475376714
C1457,0,30,M,173671.47,PROF,26-30,532,25,SA,1/30/2012,64,2,4,6,1,0,0,3,0,0,0,220140,0,0,180162,400302,0,0,0,0,0,0,220140,0,0,60054,1,0,0.475482365
C5710,0,32,F,1104314.42,SENP,31-35,586,25,SA,8/24/2005,141,10,2,12,2,0,0,0,0,0,0,840810,0,0,0,840810,0,0,0,0,0,0,420405,0,0,0,1,0,0.475957039
C4320,0,36,M,1694707.55,PROF,36-40,605,15,CA,3/29/2012,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476337032
C1027,0,27,M,242447.21,SAL,26-30,379,16,CA,9/22/2011,68,28,4,32,2,0,1,0,1,0,0,750320,46500,341850,0,1138670,0,0,0,0,0,0,375160,46500,341850,0,1,1,0.476749124
C6651,0,36,M,69377.71,SELF-EMP,36-40,182,15,SA,6/23/2000,203,13,7,20,3,1,1,0,2,0,13200,2990,41900,501507,0,559597,0,0,0,0,0,13200,996.67,20950,501507,0,1,0,0.477720855
C7045,0,52,M,663233.14,SAL,>50,886,21,SA,11/28/2011,66,8,3,11,0,1,1,1,0,0,18200,0,0,569282,19934,607416,0,0,0,0,0,18200,0,0,569282,19934,0,1,0.477982703
C1136,0,39,M,189057.3,PROF,36-40,883,31,SA,1/15/2010,89,2,3,5,1,0,0,1,1,0,0,197140,75430,0,72890,345460,0,0,0,1,0,0,197140,75430,0,72890,1,1,0.478005905
C503,0,28,M,167907.59,PROF,26-30,316,30,CA,05/03/2010,85,23,2,25,0,1,1,0,0,1,16700,0,0,622011,0,638711,0,0,0,0,0,16700,0,0,622011,0,1,0,0.478106427
C4169,0,54,F,201441.95,SENP,>50,991,19,SA,1/26/1999,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478385387
C6957,0,28,F,536826.35,SELF-EMP,26-30,402,22,SA,9/24/2011,68,7,2,9,0,0,1,0,1,0,0,0,77020,336939,0,413959,0,0,0,0,0,0,0,77020,336939,0,1,1,0.478599504
C15008,0,45,F,2170937.04,SENP,41-45,150,3,SA,10/31/2011,67,2,1,3,0,0,0,0,1,0,0,0,62620,0,0,62620,0,0,0,0,0,0,0,62620,0,0,1,0,0.478691795
C15595,0,35,F,55412.66,SENP,31-35,220,6,SA,9/15/2000,201,6,5,11,1,1,1,0,2,1,19700,255940,42830,887855,0,1206325,0,0,0,0,0,19700,255940,21415,887855,0,1,0,0.478830691
C3026,0,30,M,5554053.47,SAL,26-30,135,29,SA,03/02/2003,171,6,4,10,2,1,0,0,1,0,16500,513850,27020,0,0,557370,0,0,0,0,0,16500,256925,27020,0,0,1,0,0.479560505
C517,0,32,M,703490.22,PROF,31-35,821,13,SA,5/15/2001,193,5,4,9,0,0,0,0,4,0,0,0,94740,0,0,94740,0,0,0,0,0,0,0,23685,0,0,1,0,0.479608743
C2346,0,37,M,625346.27,SENP,36-40,223,20,SA,02/10/2006,136,12,6,18,0,1,1,0,4,0,12000,0,76110,388233,0,476343,0,0,0,0,0,12000,0,19027.5,388233,0,1,1,0.480158541
C3498,0,45,F,1136890.47,SENP,41-45,626,16,SA,8/31/2005,141,2,2,4,0,0,0,0,2,0,0,0,15610,0,0,15610,0,0,0,0,0,0,0,7805,0,0,1,0,0.480554244
C8512,0,29,M,1476060.9,SENP,26-30,349,20,SA,10/20/2005,139,10,5,15,1,1,1,0,2,0,9300,661810,69310,618432,0,1358852,0,0,0,0,0,9300,661810,34655,618432,0,1,1,0.48061684
C16531,1,44,M,119709.14,SAL,41-45,351,6,SA,7/27/2002,178,6,5,11,2,1,1,0,1,0,15100,971940,0,926752,0,1913792,0,0,0,0,0,15100,485970,0,926752,0,1,0,0.481387701
C19035,0,36,F,19938.08,SELF-EMP,36-40,786,5,CA,5/23/2004,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.481793897
C16765,0,36,M,419915.76,PROF,36-40,900,2,SA,6/24/2000,203,9,5,14,1,1,1,0,2,0,1600,130030,23630,816245,0,971505,0,0,0,0,0,1600,130030,11815,816245,0,1,0,0.482033593
C18440,0,50,F,985784.58,SENP,46-50,154,9,SA,01/11/2003,173,10,6,16,0,1,1,0,4,0,16400,0,57170,652657,0,726227,0,0,0,0,0,16400,0,14292.5,652657,0,1,1,0.482223144
C14553,1,25,M,412846.43,PROF,<25,854,1,SA,12/29/2013,41,7,6,13,1,1,0,0,4,0,7400,438900,12550,0,0,458850,1,0,0,0,1,7400,438900,3137.5,0,0,1,1,0.482444472
C7094,0,28,F,1874221.02,PROF,26-30,503,31,SA,9/15/2004,153,7,1,8,0,1,0,0,0,0,14000,0,0,0,0,14000,0,0,0,0,0,14000,0,0,0,0,1,0,0.482533843
C19901,1,43,M,15437.27,SENP,41-45,180,1,SA,01/03/2013,53,5,5,10,1,1,1,0,2,1,17300,851260,77350,678994,0,1624904,0,0,0,0,0,17300,851260,38675,678994,0,1,1,0.482618901
C6591,0,27,M,253682.57,PROF,26-30,195,24,CA,7/18/2014,34,11,1,12,0,1,0,0,0,1,16500,0,0,0,0,16500,0,0,0,0,0,16500,0,0,0,0,1,1,0.482860017
C19581,0,26,F,1585087.83,SELF-EMP,26-30,153,9,SA,6/26/2007,119,3,2,5,1,0,0,0,1,0,0,330060,0,0,0,330060,0,0,0,0,0,0,330060,0,0,0,1,0,0.482876945
C425,0,38,F,169715.69,SENP,36-40,704,27,CA,10/01/2006,128,0,4,4,0,4,0,0,0,0,25800,0,0,0,0,25800,0,0,0,0,0,6450,0,0,0,0,1,0,0.483034153
C5351,0,45,M,2913.86,SENP,41-45,736,25,SA,11/05/2006,127,11,2,13,1,1,0,0,0,1,18700,720160,0,0,0,738860,0,0,0,0,0,18700,720160,0,0,0,1,0,0.483165293
C7884,0,41,M,14630.11,SAL,41-45,279,23,SA,12/10/2014,30,6,1,7,1,0,0,0,0,0,0,779050,0,0,0,779050,0,0,0,0,0,0,779050,0,0,0,1,0,0.4835092
C6441,0,34,F,1080481.51,SAL,31-35,443,30,SA,1/22/2001,196,7,1,8,1,0,0,0,0,1,0,315850,0,0,0,315850,0,0,0,0,0,0,315850,0,0,0,1,0,0.483573766
C12967,1,44,M,209828.76,SELF-EMP,41-45,328,19,SA,10/02/2002,176,10,5,15,2,1,1,0,1,1,14600,708300,0,429008,0,1151908,0,0,0,0,0,14600,354150,0,429008,0,1,0,0.483648353
C9510,0,27,O,56833.47,SELF-EMP,26-30,377,15,CA,06/07/2012,60,32,19,51,1,2,6,1,9,1,48500,620980,794610,921822,109231,2495143,0,0,0,1,0,24250,620980,88290,153637,109231,1,0,0.483709865
C17982,1,55,M,509679.28,PROF,>50,435,7,SA,6/24/2002,179,10,5,15,1,1,1,0,2,0,16800,903870,39800,895383,0,1855853,0,0,0,0,0,16800,903870,19900,895383,0,1,1,0.483797874
C6702,0,55,M,5441.4,PROF,>50,576,12,SA,11/08/2006,127,5,5,10,1,1,1,0,2,0,14400,302720,68910,662392,0,1048422,0,0,0,0,0,14400,302720,34455,662392,0,0,0,0.48386184
C8666,0,46,F,1659848.55,SENP,46-50,314,26,SA,12/30/2002,173,8,3,11,0,0,0,2,1,0,0,0,59450,0,39801,99251,0,0,0,0,0,0,0,59450,0,19900.5,0,1,0.483878226
C17925,0,29,F,1050241.35,SENP,26-30,987,5,SA,12/22/2008,101,7,5,12,1,1,1,0,2,1,9200,367150,44900,966127,0,1387377,1,0,0,0,1,9200,367150,22450,966127,0,1,0,0.483885322
C7410,0,30,M,455523.04,PROF,26-30,714,27,SA,12/28/2014,29,11,2,13,0,0,2,0,0,1,0,0,0,453212,0,453212,0,0,0,0,0,0,0,0,226606,0,1,1,0.484066512
C11072,0,22,F,1133557.74,SAL,<25,128,25,SA,12/06/2005,138,13,3,16,2,0,1,0,0,0,0,374510,0,892908,0,1267418,0,0,0,0,0,0,187255,0,892908,0,1,0,0.484194976
C13324,1,34,M,41511.01,SENP,31-35,943,22,SA,09/09/2003,165,8,1,9,1,0,0,0,0,0,0,689570,0,0,0,689570,0,0,0,0,0,0,689570,0,0,0,1,1,0.484364683
C16330,0,29,F,30974.9,SELF-EMP,26-30,291,5,SA,12/31/2000,197,5,4,9,1,0,0,0,3,0,0,189280,42450,0,0,231730,0,0,0,0,0,0,189280,14150,0,0,1,0,0.484928689
C16177,0,30,M,501512.69,SENP,26-30,717,2,SA,12/14/1999,210,14,7,21,4,1,1,0,1,0,2500,319450,0,461528,0,783478,0,0,0,0,0,2500,79862.5,0,461528,0,1,0,0.48521651
C3512,0,30,F,331594.23,SAL,26-30,598,19,SA,03/02/2001,195,6,5,11,1,1,1,0,2,1,6100,903590,73350,534047,0,1517087,0,0,0,0,1,6100,903590,36675,534047,0,1,1,0.48579107
C14576,1,40,M,309228.29,SELF-EMP,36-40,164,1,CA,08/11/2005,142,19,25,44,11,3,8,2,1,1,30000,413620,20230,718855,161754,1344459,1,0,0,1,0,10000,37601.82,20230,89856.88,80877,1,0,0.485958963
C5217,0,36,M,171418.65,SELF-EMP,36-40,247,20,CA,12/14/2000,198,27,1,28,0,0,0,0,1,0,0,0,60720,0,0,60720,0,0,0,0,0,0,0,60720,0,0,1,0,0.485974341
C9153,0,45,M,133121.73,PROF,41-45,319,18,SA,11/05/2014,31,2,1,3,0,0,0,0,1,0,0,0,63870,0,0,63870,1,0,0,0,0,0,0,63870,0,0,1,1,0.486004474
C15068,0,33,F,818666.61,SELF-EMP,31-35,842,6,CA,04/06/2000,206,24,31,55,0,20,9,2,0,1,115200,0,0,988803,87235,1191238,1,200,0,0,0,5760,0,0,109867,43617.5,1,1,0.486251652
C12886,1,47,M,135182.14,SAL,46-50,511,21,SA,02/04/2007,124,20,4,24,3,1,0,0,0,0,5100,867030,0,0,0,872130,0,0,0,0,0,5100,289010,0,0,0,1,1,0.486296005
C19085,0,54,M,578772.16,PROF,>50,238,9,CA,02/10/2010,88,20,26,46,7,3,8,2,6,1,45700,943420,399610,485122,107143,1980995,1,0,0,1,0,15233.33,134774.29,66601.67,60640.25,53571.5,1,1,0.486611629
C11101,0,54,M,596.19,SAL,>50,584,17,SA,4/29/2014,37,6,6,12,3,1,1,0,1,1,15200,164840,0,192266,0,372306,1,0,170,0,0,15200,54946.67,0,192266,0,1,0,0.486763156
C12740,1,47,O,4331955.61,SAL,46-50,196,11,CA,04/07/2012,62,27,25,52,10,3,8,2,2,0,14900,154410,19970,829296,189455,1208031,0,0,0,0,0,4966.67,15441,9985,103662,94727.5,1,1,0.487083109
C2096,0,39,F,1645982.68,SENP,36-40,673,19,CA,3/18/2014,38,19,4,23,2,0,1,1,0,1,0,565220,0,918610,178269,1662099,0,0,0,0,0,0,282610,0,918610,178269,1,0,0.487535801
C18940,0,47,M,104993.71,SAL,46-50,425,1,CA,5/15/2003,169,37,15,52,7,2,4,1,1,0,34200,815530,66130,414722,168275,1498857,1,0,0,0,1,17100,116504.29,66130,103680.5,168275,1,1,0.487679857
C10136,0,28,M,8131.84,SAL,26-30,418,10,SA,05/06/2002,181,3,2,5,1,0,0,0,1,0,0,729240,0,0,0,729240,0,0,0,0,0,0,729240,0,0,0,1,0,0.488121205
C18576,0,49,M,25558.94,SAL,46-50,261,1,SA,10/13/2007,116,17,14,31,7,2,4,1,0,0,21600,208810,0,505884,16964,753258,0,0,0,0,0,10800,29830,0,126471,16964,1,1,0.488133801
C447,0,41,F,537015.73,SENP,41-45,317,14,SA,11/03/2009,91,16,14,30,2,2,4,1,5,0,31000,231600,517520,522384,176619,1479123,0,0,0,0,1,15500,115800,103504,130596,176619,1,0,0.488986214
C10162,0,41,M,264311.59,SAL,41-45,792,20,SA,3/23/2003,170,2,1,3,0,0,0,0,1,0,0,0,85470,0,0,85470,0,0,0,0,0,0,0,85470,0,0,1,1,0.4892584
C18002,0,30,M,313694.2,PROF,26-30,333,4,SA,06/02/2003,168,19,15,34,1,2,4,1,7,0,20500,901900,809340,537699,42793,2312232,0,0,0,0,0,10250,901900,115620,134424.75,42793,1,0,0.489739363
C10209,0,21,F,1323636.85,PROF,<25,518,26,CA,4/16/2009,98,6,1,7,0,1,0,0,0,1,19300,0,0,0,0,19300,0,0,0,0,0,19300,0,0,0,0,1,1,0.489752784
C203,0,49,M,1453130.88,SAL,46-50,451,18,SA,1/23/2013,52,7,5,12,1,1,1,0,2,1,400,514330,41320,923390,0,1479440,1,0,0,0,1,400,514330,20660,923390,0,1,0,0.489897028
C9389,0,37,F,108156.26,SAL,36-40,273,14,SA,5/30/2006,132,5,5,10,2,1,1,0,1,0,7000,770000,0,386709,0,1163709,0,0,0,0,0,7000,385000,0,386709,0,0,0,0.489899092
C16456,1,35,F,1464278.95,PROF,31-35,447,5,SA,10/28/2007,115,2,2,4,0,0,0,0,2,0,0,0,36010,0,0,36010,0,0,0,0,0,0,0,18005,0,0,1,1,0.490107829
C4646,0,40,M,1583111.57,SENP,36-40,406,17,SA,08/06/2002,178,18,14,32,7,2,4,1,0,0,24800,210830,0,151934,135866,523430,0,0,0,0,0,12400,30118.57,0,37983.5,135866,1,0,0.490167239
C2679,0,27,F,1645982.68,SENP,26-30,564,23,SA,12/29/2006,125,2,3,5,3,0,0,0,0,0,0,703440,0,0,0,703440,0,0,0,0,0,0,234480,0,0,0,1,1,0.49018113
C2024,0,54,M,1270193.17,PROF,>50,388,29,SA,5/21/2003,168,16,2,18,1,1,0,0,0,0,14700,829500,0,0,0,844200,0,0,0,0,0,14700,829500,0,0,0,1,1,0.490250813
C15850,0,45,M,18916.99,SELF-EMP,41-45,927,8,SA,02/02/2012,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.490401862
C4451,0,32,M,300151.34,SENP,31-35,424,14,SA,12/19/2005,137,5,4,9,2,0,0,0,2,1,0,175680,58100,0,0,233780,0,0,0,0,0,0,87840,29050,0,0,1,1,0.490928699
C18415,0,32,F,296298.68,SENP,31-35,520,3,SA,8/24/2006,129,11,7,18,4,1,1,0,1,0,2000,795070,0,499439,0,1296509,1,0,0,1,0,2000,198767.5,0,499439,0,1,1,0.490979949
C12183,0,48,M,165477.07,SAL,46-50,945,29,CA,7/23/2008,106,73,3,76,2,1,0,0,0,1,10300,229070,0,0,0,239370,1,0,0,0,0,10300,114535,0,0,0,1,1,0.491082106
